Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1998-05-12 00:00:00-04:00,14.09375,14.4375,13.75,13.75,1227,0.0,0.0
1998-05-13 00:00:00-04:00,13.75,13.75,13.75,13.75,0,0.0,0.0
1998-05-14 00:00:00-04:00,13.75,13.75,12.71875,13.0625,2109,0.0,0.0
1998-05-15 00:00:00-04:00,13.0625,13.0625,13.0625,13.0625,464,0.0,0.0
1998-05-18 00:00:00-04:00,14.4375,14.4375,13.40625,13.40625,600,0.0,0.0
1998-05-19 00:00:00-04:00,14.4375,14.4375,12.375,13.75,3500,0.0,0.0
1998-05-20 00:00:00-04:00,11.6875,13.0625,11.6875,13.0625,2509,0.0,0.0
1998-05-21 00:00:00-04:00,11.6875,14.09375,11.6875,14.09375,3673,0.0,0.0
1998-05-22 00:00:00-04:00,13.75,17.875,13.75,17.875,5636,0.0,0.0
1998-05-26 00:00:00-04:00,17.875,17.875,16.5,17.1875,11936,0.0,0.0
1998-05-27 00:00:00-04:00,17.1875,17.875,17.1875,17.1875,3918,0.0,0.0
1998-05-28 00:00:00-04:00,17.875,19.25,17.875,18.5625,1418,0.0,0.0
1998-05-29 00:00:00-04:00,19.25,26.125,18.5625,26.125,9791,0.0,0.0
1998-06-01 00:00:00-04:00,28.1875,28.1875,26.125,26.8125,7655,0.0,0.0
1998-06-02 00:00:00-04:00,27.5,27.5,23.375,24.75,8582,0.0,0.0
1998-06-03 00:00:00-04:00,24.75,26.8125,24.75,25.4375,3800,0.0,0.0
1998-06-04 00:00:00-04:00,25.4375,26.125,24.0625,24.75,3182,0.0,0.0
1998-06-05 00:00:00-04:00,24.0625,25.4375,24.0625,24.75,1918,0.0,0.0
1998-06-08 00:00:00-04:00,24.0625,24.75,22.0,23.375,2145,0.0,0.0
1998-06-09 00:00:00-04:00,24.40625,24.40625,22.0,24.0625,3991,0.0,0.0
1998-06-10 00:00:00-04:00,22.6875,23.03125,20.625,22.0,1336,0.0,0.0
1998-06-11 00:00:00-04:00,22.0,24.40625,22.0,23.375,7255,0.0,0.0
1998-06-12 00:00:00-04:00,23.375,24.0625,23.375,24.0625,3855,0.0,0.0
1998-06-15 00:00:00-04:00,24.75,28.1875,24.75,26.125,4864,0.0,0.0
1998-06-16 00:00:00-04:00,28.1875,28.875,27.5,28.875,3682,0.0,0.0
1998-06-17 00:00:00-04:00,28.875,30.25,26.125,28.1875,2518,0.0,0.0
1998-06-18 00:00:00-04:00,27.5,27.5,24.75,24.75,3109,0.0,0.0
1998-06-19 00:00:00-04:00,26.125,27.15625,25.09375,25.09375,736,0.0,0.0
1998-06-22 00:00:00-04:00,24.75,27.15625,23.03125,24.75,2400,0.0,0.0
1998-06-23 00:00:00-04:00,22.6875,26.125,22.0,26.125,1327,0.0,0.0
1998-06-24 00:00:00-04:00,26.8125,27.5,24.75,27.15625,3391,0.0,0.0
1998-06-25 00:00:00-04:00,26.125,27.5,26.125,27.5,2536,0.0,0.0
1998-06-26 00:00:00-04:00,26.8125,27.5,26.8125,27.5,1036,0.0,0.0
1998-06-29 00:00:00-04:00,27.5,30.25,27.5,30.25,3082,0.0,0.0
1998-06-30 00:00:00-04:00,30.25,35.75,30.25,34.375,3527,0.0,0.0
1998-07-01 00:00:00-04:00,35.75,35.75,33.0,33.0,7800,0.0,0.0
1998-07-02 00:00:00-04:00,34.375,34.375,30.25,30.25,7509,0.0,0.0
1998-07-06 00:00:00-04:00,30.9375,34.375,30.9375,33.0,1073,0.0,0.0
1998-07-07 00:00:00-04:00,34.375,34.375,33.0,34.375,3564,0.0,0.0
1998-07-08 00:00:00-04:00,33.0,34.375,33.0,33.0,1300,0.0,0.0
1998-07-09 00:00:00-04:00,33.6875,34.375,33.6875,34.375,1818,0.0,0.0
1998-07-10 00:00:00-04:00,34.375,39.875,34.375,35.75,2636,0.0,0.0
1998-07-13 00:00:00-04:00,38.5,38.5,35.75,38.5,1809,0.0,0.0
1998-07-14 00:00:00-04:00,38.5,38.5,36.4375,38.15625,1964,0.0,0.0
1998-07-15 00:00:00-04:00,38.5,39.875,37.125,38.5,5136,0.0,0.0
1998-07-16 00:00:00-04:00,38.5,41.25,38.5,41.25,3609,0.0,0.0
1998-07-17 00:00:00-04:00,42.625,44.0,41.25,41.25,3909,0.0,0.0
1998-07-20 00:00:00-04:00,41.25,44.0,41.25,42.625,3436,0.0,0.0
1998-07-21 00:00:00-04:00,42.625,42.625,37.984375,42.625,2636,0.0,0.0
1998-07-22 00:00:00-04:00,38.5,39.875,38.5,38.5,3145,0.0,0.0
1998-07-23 00:00:00-04:00,38.5,39.875,37.125,37.8125,3073,0.0,0.0
1998-07-24 00:00:00-04:00,37.125,39.875,37.125,37.125,2436,0.0,0.0
1998-07-27 00:00:00-04:00,37.125,39.875,35.75,35.75,1973,0.0,0.0
1998-07-28 00:00:00-04:00,35.75,37.8125,35.0625,35.0625,3282,0.0,0.0
1998-07-29 00:00:00-04:00,35.75,35.75,33.0,33.6875,1882,0.0,0.0
1998-07-30 00:00:00-04:00,33.6875,35.75,33.6875,35.75,3627,0.0,0.0
1998-07-31 00:00:00-04:00,35.75,35.75,34.375,34.375,218,0.0,0.0
1998-08-03 00:00:00-04:00,34.375,34.375,30.9375,30.9375,1655,0.0,0.0
1998-08-04 00:00:00-04:00,30.9375,30.9375,28.875,28.875,2191,0.0,0.0
1998-08-05 00:00:00-04:00,31.625,33.0,31.625,31.625,2582,0.0,0.0
1998-08-06 00:00:00-04:00,33.0,33.0,27.5,28.875,2345,0.0,0.0
1998-08-07 00:00:00-04:00,30.25,33.0,30.25,30.25,3309,0.0,0.0
1998-08-10 00:00:00-04:00,28.875,30.25,27.5,28.875,6855,0.0,0.0
1998-08-11 00:00:00-04:00,28.875,31.625,28.875,31.625,1364,0.0,0.0
1998-08-12 00:00:00-04:00,28.875,35.75,28.875,35.75,1045,0.0,0.0
1998-08-13 00:00:00-04:00,35.75,38.5,35.75,38.5,11727,0.0,0.0
1998-08-14 00:00:00-04:00,35.75,38.5,35.75,38.5,6118,0.0,0.0
1998-08-17 00:00:00-04:00,38.5,38.5,35.75,38.5,1909,0.0,0.0
1998-08-18 00:00:00-04:00,38.5,41.25,38.5,38.5,3873,0.0,0.0
1998-08-19 00:00:00-04:00,38.5,41.25,38.5,40.5625,6409,0.0,0.0
1998-08-20 00:00:00-04:00,39.875,39.875,39.875,39.875,1200,0.0,0.0
1998-08-21 00:00:00-04:00,39.875,41.25,39.875,39.875,2873,0.0,0.0
1998-08-24 00:00:00-04:00,41.25,41.25,39.875,39.875,3118,0.0,0.0
1998-08-25 00:00:00-04:00,39.875,42.625,39.875,41.9375,2327,0.0,0.0
1998-08-26 00:00:00-04:00,41.25,42.625,38.5,38.5,6491,0.0,0.0
1998-08-27 00:00:00-04:00,38.5,38.5,33.0,33.0,1127,0.0,0.0
1998-08-28 00:00:00-04:00,35.75,35.75,34.375,35.75,545,0.0,0.0
1998-08-31 00:00:00-04:00,34.375,35.75,33.0,35.75,891,0.0,0.0
1998-09-01 00:00:00-04:00,33.0,33.6875,33.0,33.0,736,0.0,0.0
1998-09-02 00:00:00-04:00,33.0,35.75,33.0,33.0,3645,0.0,0.0
1998-09-03 00:00:00-04:00,33.0,35.75,33.0,33.0,2473,0.0,0.0
1998-09-04 00:00:00-04:00,30.25,30.25,30.25,30.25,164,0.0,0.0
1998-09-08 00:00:00-04:00,30.25,30.25,28.875,28.875,345,0.0,0.0
1998-09-09 00:00:00-04:00,27.5,27.5,27.5,27.5,182,0.0,0.0
1998-09-10 00:00:00-04:00,27.5,27.5,25.4375,27.5,773,0.0,0.0
1998-09-11 00:00:00-04:00,30.25,30.25,24.75,27.5,509,0.0,0.0
1998-09-14 00:00:00-04:00,27.5,27.5,24.75,24.75,845,0.0,0.0
1998-09-15 00:00:00-04:00,29.5625,30.25,27.5,30.25,273,0.0,0.0
1998-09-16 00:00:00-04:00,27.5,27.5,26.8125,26.8125,236,0.0,0.0
1998-09-17 00:00:00-04:00,26.8125,26.8125,26.8125,26.8125,0,0.0,0.0
1998-09-18 00:00:00-04:00,26.125,26.125,24.75,24.75,591,0.0,0.0
1998-09-21 00:00:00-04:00,25.4375,31.625,25.4375,30.25,745,0.0,0.0
1998-09-22 00:00:00-04:00,31.625,33.0,28.875,29.5625,327,0.0,0.0
1998-09-23 00:00:00-04:00,30.25,30.25,26.125,26.125,1055,0.0,0.0
1998-09-24 00:00:00-04:00,30.9375,37.125,28.875,33.0,6218,0.0,0.0
1998-09-25 00:00:00-04:00,35.75,35.75,30.25,33.0,4209,0.0,0.0
1998-09-28 00:00:00-04:00,31.625,31.625,30.25,30.25,309,0.0,0.0
1998-09-29 00:00:00-04:00,30.9375,30.9375,28.1875,28.703125,1591,0.0,0.0
1998-09-30 00:00:00-04:00,28.1875,28.875,24.75,28.875,1200,0.0,0.0
1998-10-01 00:00:00-04:00,30.25,30.25,26.8125,27.5,518,0.0,0.0
1998-10-02 00:00:00-04:00,27.5,27.5,27.5,27.5,0,0.0,0.0
1998-10-05 00:00:00-04:00,27.5,27.5,24.75,24.75,1182,0.0,0.0
1998-10-06 00:00:00-04:00,24.75,24.75,23.375,23.375,291,0.0,0.0
1998-10-07 00:00:00-04:00,23.375,26.8125,23.375,26.8125,182,0.0,0.0
1998-10-08 00:00:00-04:00,24.75,26.8125,24.75,26.125,2891,0.0,0.0
1998-10-09 00:00:00-04:00,26.125,26.8125,26.125,26.125,645,0.0,0.0
1998-10-12 00:00:00-04:00,26.125,26.125,22.6875,22.6875,1082,0.0,0.0
1998-10-13 00:00:00-04:00,22.0,22.0,20.625,22.0,536,0.0,0.0
1998-10-14 00:00:00-04:00,19.25,19.25,19.25,19.25,173,0.0,0.0
1998-10-15 00:00:00-04:00,19.25,19.25,15.8125,16.15625,2518,0.0,0.0
1998-10-16 00:00:00-04:00,17.875,17.875,16.5,17.875,682,0.0,0.0
1998-10-19 00:00:00-04:00,16.5,17.875,16.5,16.5,636,0.0,0.0
1998-10-20 00:00:00-04:00,19.25,26.125,19.25,24.75,4609,0.0,0.0
1998-10-21 00:00:00-04:00,24.75,24.75,23.375,24.40625,755,0.0,0.0
1998-10-22 00:00:00-04:00,24.75,30.25,24.0625,28.875,5791,0.0,0.0
1998-10-23 00:00:00-04:00,27.5,27.5,24.75,27.15625,3491,0.0,0.0
1998-10-26 00:00:00-05:00,26.8125,26.8125,26.8125,26.8125,45,0.0,0.0
1998-10-27 00:00:00-05:00,28.875,28.875,27.5,27.5,709,0.0,0.0
1998-10-28 00:00:00-05:00,25.4375,25.4375,22.0,22.0,455,0.0,0.0
1998-10-29 00:00:00-05:00,23.375,27.5,23.375,24.75,691,0.0,0.0
1998-10-30 00:00:00-05:00,24.75,28.875,24.75,28.1875,1836,0.0,0.0
1998-11-02 00:00:00-05:00,27.5,27.5,23.375,27.5,3355,0.0,0.0
1998-11-03 00:00:00-05:00,26.125,27.5,23.375,23.375,1255,0.0,0.0
1998-11-04 00:00:00-05:00,26.125,26.125,23.375,23.375,255,0.0,0.0
1998-11-05 00:00:00-05:00,23.375,23.375,23.375,23.375,0,0.0,0.0
1998-11-06 00:00:00-05:00,26.125,26.125,24.75,24.75,636,0.0,0.0
1998-11-09 00:00:00-05:00,24.75,26.125,24.75,26.125,145,0.0,0.0
1998-11-10 00:00:00-05:00,24.75,24.75,24.75,24.75,2264,0.0,0.0
1998-11-11 00:00:00-05:00,26.125,26.125,24.75,24.75,1200,0.0,0.0
1998-11-12 00:00:00-05:00,24.75,26.125,22.0,22.0,2209,0.0,0.0
1998-11-13 00:00:00-05:00,23.375,23.375,23.375,23.375,209,0.0,0.0
1998-11-16 00:00:00-05:00,23.375,23.375,22.0,22.0,345,0.0,0.0
1998-11-17 00:00:00-05:00,21.65625,22.6875,19.9375,22.6875,618,0.0,0.0
1998-11-18 00:00:00-05:00,20.625,22.0,19.25,22.0,2273,0.0,0.0
1998-11-19 00:00:00-05:00,22.6875,22.6875,22.0,22.0,264,0.0,0.0
1998-11-20 00:00:00-05:00,21.3125,22.0,21.3125,22.0,364,0.0,0.0
1998-11-23 00:00:00-05:00,20.625,21.3125,20.625,21.3125,845,0.0,0.0
1998-11-24 00:00:00-05:00,20.625,23.375,20.625,23.375,1845,0.0,0.0
1998-11-25 00:00:00-05:00,22.6875,22.6875,20.625,20.625,2100,0.0,0.0
1998-11-27 00:00:00-05:00,20.625,20.625,20.625,20.625,0,0.0,0.0
1998-11-30 00:00:00-05:00,20.625,20.625,17.875,19.25,555,0.0,0.0
1998-12-01 00:00:00-05:00,17.875,17.875,17.875,17.875,18,0.0,0.0
1998-12-02 00:00:00-05:00,16.5,16.5,16.5,16.5,136,0.0,0.0
1998-12-03 00:00:00-05:00,16.5,17.1875,16.5,17.1875,409,0.0,0.0
1998-12-04 00:00:00-05:00,17.875,22.0,17.875,22.0,327,0.0,0.0
1998-12-07 00:00:00-05:00,17.875,18.5625,17.875,18.5625,136,0.0,0.0
1998-12-08 00:00:00-05:00,22.0,22.0,19.25,21.65625,682,0.0,0.0
1998-12-09 00:00:00-05:00,19.25,22.0,19.25,22.0,1255,0.0,0.0
1998-12-10 00:00:00-05:00,17.875,22.0,17.875,22.0,136,0.0,0.0
1998-12-11 00:00:00-05:00,22.0,22.0,20.625,20.625,3682,0.0,0.0
1998-12-14 00:00:00-05:00,22.0,22.0,22.0,22.0,91,0.0,0.0
1998-12-15 00:00:00-05:00,22.0,28.1875,22.0,27.5,24264,0.0,0.0
1998-12-16 00:00:00-05:00,28.1875,28.875,27.5,28.875,2527,0.0,0.0
1998-12-17 00:00:00-05:00,27.5,28.1875,27.5,28.1875,727,0.0,0.0
1998-12-18 00:00:00-05:00,27.5,27.5,27.5,27.5,282,0.0,0.0
1998-12-21 00:00:00-05:00,27.5,27.5,27.5,27.5,355,0.0,0.0
1998-12-22 00:00:00-05:00,27.5,27.5,27.5,27.5,173,0.0,0.0
1998-12-23 00:00:00-05:00,27.5,27.5,24.75,24.75,609,0.0,0.0
1998-12-24 00:00:00-05:00,25.4375,25.4375,25.4375,25.4375,455,0.0,0.0
1998-12-28 00:00:00-05:00,24.75,25.4375,24.75,25.4375,727,0.0,0.0
1998-12-29 00:00:00-05:00,30.25,30.25,24.75,24.75,236,0.0,0.0
1998-12-30 00:00:00-05:00,30.25,30.25,28.875,28.875,955,0.0,0.0
1998-12-31 00:00:00-05:00,28.875,28.875,23.375,27.5,818,0.0,0.0
1999-01-04 00:00:00-05:00,24.0625,30.25,24.0625,30.25,773,0.0,0.0
1999-01-05 00:00:00-05:00,27.5,31.625,27.5,27.5,2145,0.0,0.0
1999-01-06 00:00:00-05:00,27.84375,27.84375,27.5,27.5,327,0.0,0.0
1999-01-07 00:00:00-05:00,27.5,28.875,27.5,27.5,555,0.0,0.0
1999-01-08 00:00:00-05:00,27.5,28.875,27.5,28.875,1145,0.0,0.0
1999-01-11 00:00:00-05:00,27.5,27.5,27.5,27.5,364,0.0,0.0
1999-01-12 00:00:00-05:00,27.5,27.5,22.0,22.0,5273,0.0,0.0
1999-01-13 00:00:00-05:00,24.75,32.3125,24.75,32.3125,3209,0.0,0.0
1999-01-14 00:00:00-05:00,28.875,33.0,28.875,28.875,773,0.0,0.0
1999-01-15 00:00:00-05:00,28.875,30.25,28.875,30.25,309,0.0,0.0
1999-01-19 00:00:00-05:00,28.875,30.25,28.875,30.25,2209,0.0,0.0
1999-01-20 00:00:00-05:00,31.625,33.0,28.875,28.875,1682,0.0,0.0
1999-01-21 00:00:00-05:00,29.5625,30.9375,28.875,30.9375,3991,0.0,0.0
1999-01-22 00:00:00-05:00,30.9375,30.9375,30.9375,30.9375,0,0.0,0.0
1999-01-25 00:00:00-05:00,28.875,28.875,28.875,28.875,182,0.0,0.0
1999-01-26 00:00:00-05:00,28.875,28.875,28.875,28.875,1164,0.0,0.0
1999-01-27 00:00:00-05:00,28.875,30.25,28.875,30.25,3527,0.0,0.0
1999-01-28 00:00:00-05:00,28.875,32.3125,28.875,30.25,6009,0.0,0.0
1999-01-29 00:00:00-05:00,30.25,33.0,29.90625,30.25,2364,0.0,0.0
1999-02-01 00:00:00-05:00,31.625,33.0,30.9375,32.3125,2018,0.0,0.0
1999-02-02 00:00:00-05:00,30.9375,34.375,30.9375,32.3125,9709,0.0,0.0
1999-02-03 00:00:00-05:00,33.0,34.375,32.3125,33.0,6882,0.0,0.0
1999-02-04 00:00:00-05:00,33.0,35.0625,33.0,33.6875,3227,0.0,0.0
1999-02-05 00:00:00-05:00,33.0,37.125,30.25,33.0,1445,0.0,0.0
1999-02-08 00:00:00-05:00,30.25,30.25,30.25,30.25,45,0.0,0.0
1999-02-09 00:00:00-05:00,30.25,30.25,28.875,28.875,1455,0.0,0.0
1999-02-10 00:00:00-05:00,30.25,33.0,30.25,31.625,10027,0.0,0.0
1999-02-11 00:00:00-05:00,31.625,31.625,31.625,31.625,0,0.0,0.0
1999-02-12 00:00:00-05:00,31.625,31.625,31.625,31.625,436,0.0,0.0
1999-02-16 00:00:00-05:00,33.0,33.0,31.625,33.0,545,0.0,0.0
1999-02-17 00:00:00-05:00,32.3125,33.0,31.96875,32.3125,1955,0.0,0.0
1999-02-18 00:00:00-05:00,32.3125,32.3125,32.3125,32.3125,2155,0.0,0.0
1999-02-19 00:00:00-05:00,31.625,33.0,31.625,33.0,391,0.0,0.0
1999-02-22 00:00:00-05:00,33.0,33.0,30.25,31.625,427,0.0,0.0
1999-02-23 00:00:00-05:00,30.25,30.25,30.25,30.25,136,0.0,0.0
1999-02-24 00:00:00-05:00,30.25,30.25,30.25,30.25,209,0.0,0.0
1999-02-25 00:00:00-05:00,27.5,27.5,27.5,27.5,45,0.0,0.0
1999-02-26 00:00:00-05:00,30.25,33.0,30.25,33.0,1382,0.0,0.0
1999-03-01 00:00:00-05:00,33.0,33.0,33.0,33.0,18,0.0,0.0
1999-03-02 00:00:00-05:00,27.5,30.25,27.5,30.25,364,0.0,0.0
1999-03-03 00:00:00-05:00,30.25,31.625,30.25,30.25,718,0.0,0.0
1999-03-04 00:00:00-05:00,29.5625,32.3125,29.21875,32.3125,673,0.0,0.0
1999-03-05 00:00:00-05:00,28.1875,31.625,28.1875,31.625,545,0.0,0.0
1999-03-08 00:00:00-05:00,30.25,30.25,30.25,30.25,27,0.0,0.0
1999-03-09 00:00:00-05:00,30.9375,33.0,30.9375,33.0,200,0.0,0.0
1999-03-10 00:00:00-05:00,30.9375,31.625,28.1875,31.625,1509,0.0,0.0
1999-03-11 00:00:00-05:00,33.0,33.0,27.5,27.5,4864,0.0,0.0
1999-03-12 00:00:00-05:00,27.5,33.0,27.5,33.0,5300,0.0,0.0
1999-03-15 00:00:00-05:00,33.0,33.0,28.875,33.0,9918,0.0,0.0
1999-03-16 00:00:00-05:00,29.5625,29.5625,29.5625,29.5625,364,0.0,0.0
1999-03-17 00:00:00-05:00,33.0,34.375,33.0,33.6875,2136,0.0,0.0
1999-03-18 00:00:00-05:00,34.375,35.75,33.6875,35.75,3409,0.0,0.0
1999-03-19 00:00:00-05:00,34.375,38.5,34.375,37.8125,7955,0.0,0.0
1999-03-22 00:00:00-05:00,38.5,41.25,37.125,39.1875,2845,0.0,0.0
1999-03-23 00:00:00-05:00,39.875,40.21875,35.75,35.75,4964,0.0,0.0
1999-03-24 00:00:00-05:00,35.75,39.875,35.75,39.875,8318,0.0,0.0
1999-03-25 00:00:00-05:00,39.1875,39.1875,35.0625,38.5,5282,0.0,0.0
1999-03-26 00:00:00-05:00,39.875,39.875,35.75,39.875,2673,0.0,0.0
1999-03-29 00:00:00-05:00,35.75,38.5,35.0625,38.5,1273,0.0,0.0
1999-03-30 00:00:00-05:00,36.4375,36.4375,36.4375,36.4375,136,0.0,0.0
1999-03-31 00:00:00-05:00,36.4375,39.875,36.4375,39.875,2236,0.0,0.0
1999-04-01 00:00:00-05:00,37.125,44.0,34.375,44.0,5382,0.0,0.0
1999-04-05 00:00:00-04:00,40.5625,41.25,40.5625,40.5625,4909,0.0,0.0
1999-04-06 00:00:00-04:00,37.8125,37.8125,36.4375,36.4375,200,0.0,0.0
1999-04-07 00:00:00-04:00,36.4375,36.4375,36.4375,36.4375,227,0.0,0.0
1999-04-08 00:00:00-04:00,39.1875,40.5625,36.4375,40.5625,4391,0.0,0.0
1999-04-09 00:00:00-04:00,40.5625,43.65625,38.5,42.625,7855,0.0,0.0
1999-04-12 00:00:00-04:00,41.25,45.375,41.25,45.375,3345,0.0,0.0
1999-04-13 00:00:00-04:00,43.3125,44.34375,42.625,43.3125,6527,0.0,0.0
1999-04-14 00:00:00-04:00,43.3125,44.34375,42.625,43.3125,3318,0.0,0.0
1999-04-15 00:00:00-04:00,43.3125,43.3125,42.625,43.3125,1345,0.0,0.0
1999-04-16 00:00:00-04:00,43.3125,44.0,43.3125,43.3125,1227,0.0,0.0
1999-04-19 00:00:00-04:00,42.625,44.34375,41.9375,44.0,3936,0.0,0.0
1999-04-20 00:00:00-04:00,42.625,43.3125,41.25,41.25,17755,0.0,0.0
