Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-08-19 00:00:00-04:00,1676.25,1836.0,1659.9375,1770.75,24928,0.0,0.0
1999-08-20 00:00:00-04:00,1793.25,1908.0,1752.75,1815.75,19478,0.0,0.0
1999-08-23 00:00:00-04:00,1851.75,2290.5,1838.25,2260.125,57283,0.0,0.0
1999-08-24 00:00:00-04:00,2205.0,2661.75,2205.0,2553.75,107211,0.0,0.0
1999-08-25 00:00:00-04:00,2574.0,2574.0,2272.5,2373.75,54022,0.0,0.0
1999-08-26 00:00:00-04:00,2342.25,2373.75,2065.5,2070.0,34489,0.0,0.0
1999-08-27 00:00:00-04:00,2106.0,2340.0,2076.75,2241.0,67278,0.0,0.0
1999-08-30 00:00:00-04:00,2304.0,2304.0,2079.0,2144.25,18817,0.0,0.0
1999-08-31 00:00:00-04:00,2178.0,2226.375,2020.5,2126.25,24539,0.0,0.0
1999-09-01 00:00:00-04:00,2112.75,2218.5,2009.25,2074.5,22506,0.0,0.0
1999-09-02 00:00:00-04:00,1984.5,2448.0,1941.75,2389.5,66189,0.0,0.0
1999-09-03 00:00:00-04:00,2466.0,2700.0,2459.25,2645.4375,57367,0.0,0.0
1999-09-07 00:00:00-04:00,2646.0,2836.125,2587.5,2700.0,55700,0.0,0.0
1999-09-08 00:00:00-04:00,2772.0,3051.0,2766.375,3030.75,76372,0.0,0.0
1999-09-09 00:00:00-04:00,3039.75,3171.375,2898.0,3081.375,35044,0.0,0.0
1999-09-10 00:00:00-04:00,3159.0,3200.625,2934.0,3019.5,20950,0.0,0.0
1999-09-13 00:00:00-04:00,2977.875,3151.125,2949.75,2971.125,20117,0.0,0.0
1999-09-14 00:00:00-04:00,2970.0,3013.875,2787.75,2893.5,20506,0.0,0.0
1999-09-15 00:00:00-04:00,2914.875,2925.0,2601.0,2642.625,26456,0.0,0.0
1999-09-16 00:00:00-04:00,2647.125,2657.25,2317.5,2473.875,84378,0.0,0.0
1999-09-17 00:00:00-04:00,2542.5,2652.75,2378.25,2443.5,44511,0.0,0.0
1999-09-20 00:00:00-04:00,2529.0,2641.5,2470.5,2572.875,32917,0.0,0.0
1999-09-21 00:00:00-04:00,2552.625,2596.5,2416.5,2418.75,25917,0.0,0.0
1999-09-22 00:00:00-04:00,2466.0,2916.0,2427.75,2895.75,68833,0.0,0.0
1999-09-23 00:00:00-04:00,2961.0,3258.0,2787.75,2816.4375,115289,0.0,0.0
1999-09-24 00:00:00-04:00,2781.0,3321.0,2772.0,3294.0,93700,0.0,0.0
1999-09-27 00:00:00-04:00,3280.5,3335.625,2979.0,3048.75,76639,0.0,0.0
1999-09-28 00:00:00-04:00,3013.875,3133.125,2747.25,2895.75,66572,0.0,0.0
1999-09-29 00:00:00-04:00,2898.0,2919.375,2718.0,2738.25,21733,0.0,0.0
1999-09-30 00:00:00-04:00,2785.5,3012.75,2664.0,2727.0,65278,0.0,0.0
1999-10-01 00:00:00-04:00,2787.75,2898.0,2763.0,2854.6875,45261,0.0,0.0
1999-10-04 00:00:00-04:00,2907.0,2928.375,2693.25,2874.375,43278,0.0,0.0
1999-10-05 00:00:00-04:00,2889.0,2916.0,2774.25,2805.75,22239,0.0,0.0
1999-10-06 00:00:00-04:00,2835.0,3170.25,2790.0,3132.0,68706,0.0,0.0
1999-10-07 00:00:00-04:00,3201.75,3456.0,3152.25,3420.0,84756,0.0,0.0
1999-10-08 00:00:00-04:00,3442.5,3456.0,3235.5,3238.875,35378,0.0,0.0
1999-10-11 00:00:00-04:00,3303.0,3737.25,3294.0,3690.0,63056,0.0,0.0
1999-10-12 00:00:00-04:00,3687.75,4119.75,3676.5,3866.625,107817,0.0,0.0
1999-10-13 00:00:00-04:00,3791.25,4065.75,3762.0,3933.0,85278,0.0,0.0
1999-10-14 00:00:00-04:00,4014.0,4041.0,3762.0,3825.0,74694,0.0,0.0
1999-10-15 00:00:00-04:00,3656.25,3710.25,3546.0,3595.5,62956,0.0,0.0
1999-10-18 00:00:00-04:00,3604.5,3946.5,3406.5,3924.0,79428,0.0,0.0
1999-10-19 00:00:00-04:00,4095.0,4113.0,3807.0,3811.5,59272,0.0,0.0
1999-10-20 00:00:00-04:00,3910.5,4225.5,3771.0,4140.0,76444,0.0,0.0
1999-10-21 00:00:00-04:00,4025.25,4522.5,3816.0,4474.125,76428,0.0,0.0
1999-10-22 00:00:00-04:00,4320.0,4356.0,4059.0,4126.5,116561,0.0,0.0
1999-10-25 00:00:00-04:00,4158.0,4222.125,3834.0,3915.0,71122,0.0,0.0
1999-10-26 00:00:00-04:00,3975.75,4131.0,3883.5,3897.0,57928,0.0,0.0
1999-10-27 00:00:00-04:00,3931.875,3931.875,3564.0,3703.5,70311,0.0,0.0
1999-10-28 00:00:00-04:00,3852.0,3859.875,3649.5,3710.25,56050,0.0,0.0
1999-10-29 00:00:00-04:00,3589.875,3825.0,3546.0,3699.0,48244,0.0,0.0
1999-11-01 00:00:00-05:00,3731.625,4014.0,3717.0,3971.25,57689,0.0,0.0
1999-11-02 00:00:00-05:00,3980.25,3991.5,3762.0,3864.375,44606,0.0,0.0
1999-11-03 00:00:00-05:00,3924.0,4059.0,3907.125,3926.25,41822,0.0,0.0
1999-11-04 00:00:00-05:00,4014.0,4077.0,3933.0,4014.0,43361,0.0,0.0
1999-11-05 00:00:00-05:00,4149.0,4896.0,4096.125,4843.125,97894,0.0,0.0
1999-11-08 00:00:00-05:00,4819.5,5305.5,4807.125,5117.625,74611,0.0,0.0
1999-11-09 00:00:00-05:00,5272.875,5289.75,4878.0,5013.0,54528,0.0,0.0
1999-11-10 00:00:00-05:00,5042.25,5445.0,4932.0,5193.0,40289,0.0,0.0
1999-11-11 00:00:00-05:00,5329.125,5364.0,5094.0,5190.75,32900,0.0,0.0
1999-11-12 00:00:00-05:00,5292.0,5310.0,5004.0,5026.5,31833,0.0,0.0
1999-11-15 00:00:00-05:00,5256.0,5400.0,5062.5,5085.0,32936,0.0,0.0
1999-11-16 00:00:00-05:00,5274.0,5397.75,5098.5,5159.25,38869,0.0,0.0
1999-11-17 00:00:00-05:00,4932.0,4963.5,4855.5,4862.25,116508,0.0,0.0
1999-11-18 00:00:00-05:00,4932.0,4932.0,4734.0,4878.0,34908,0.0,0.0
1999-11-19 00:00:00-05:00,4914.0,4914.0,4608.0,4738.5,19067,0.0,0.0
1999-11-22 00:00:00-05:00,4911.75,5256.0,4891.5,5220.0,64719,0.0,0.0
1999-11-23 00:00:00-05:00,5553.0,5737.5,5058.0,5294.25,70164,0.0,0.0
1999-11-24 00:00:00-05:00,5436.0,5571.0,5258.25,5503.5,21072,0.0,0.0
1999-11-26 00:00:00-05:00,5796.0,6120.0,5575.5,5850.0,17531,0.0,0.0
1999-11-29 00:00:00-05:00,6201.0,6300.0,5611.5,5683.5,35008,0.0,0.0
1999-11-30 00:00:00-05:00,5751.0,5760.0,5139.0,5220.0,32256,0.0,0.0
1999-12-01 00:00:00-05:00,5289.75,5395.5,4860.0,5067.0,28733,0.0,0.0
1999-12-02 00:00:00-05:00,5256.0,5706.0,5161.5,5622.75,37700,0.0,0.0
1999-12-03 00:00:00-05:00,5755.5,6120.0,5755.5,6075.0,36611,0.0,0.0
1999-12-06 00:00:00-05:00,6063.75,6066.0,5616.0,5859.0,41300,0.0,0.0
1999-12-07 00:00:00-05:00,5856.75,5883.75,5530.5,5566.5,24039,0.0,0.0
1999-12-08 00:00:00-05:00,5008.5,5364.0,5004.0,5114.25,203047,0.0,0.0
1999-12-09 00:00:00-05:00,5260.5,5292.0,5062.5,5215.5,116089,0.0,0.0
1999-12-10 00:00:00-05:00,5307.75,5382.0,5256.0,5294.25,46892,0.0,0.0
1999-12-13 00:00:00-05:00,5373.0,5373.0,5112.0,5222.25,31003,0.0,0.0
1999-12-14 00:00:00-05:00,5238.0,5238.0,4860.0,4882.5,34328,0.0,0.0
1999-12-15 00:00:00-05:00,4815.0,4824.0,4266.0,4286.25,98242,0.0,0.0
1999-12-16 00:00:00-05:00,4608.0,5085.0,4455.0,5008.5,84633,0.0,0.0
1999-12-17 00:00:00-05:00,5166.0,5184.0,4691.25,4871.25,43083,0.0,0.0
1999-12-20 00:00:00-05:00,4950.0,4968.0,4527.0,4545.0,27933,0.0,0.0
1999-12-21 00:00:00-05:00,4583.25,4806.0,4473.0,4533.75,37133,0.0,0.0
1999-12-22 00:00:00-05:00,4590.0,4644.0,4320.0,4464.0,40589,0.0,0.0
1999-12-23 00:00:00-05:00,4536.0,4540.5,4230.0,4257.0,39267,0.0,0.0
1999-12-27 00:00:00-05:00,4248.0,4270.5,4032.0,4032.0,35333,0.0,0.0
1999-12-28 00:00:00-05:00,3996.0,4009.5,3528.0,3593.25,61792,0.0,0.0
1999-12-29 00:00:00-05:00,3672.0,4537.125,3636.0,4248.0,89842,0.0,0.0
1999-12-30 00:00:00-05:00,4545.0,4572.0,3987.0,4014.0,46906,0.0,0.0
1999-12-31 00:00:00-05:00,3987.0,4194.0,3802.5,4173.75,22203,0.0,0.0
2000-01-03 00:00:00-05:00,4464.0,4529.25,4194.0,4338.0,43900,0.0,0.0
2000-01-04 00:00:00-05:00,4277.25,4729.5,4275.0,4531.5,74906,0.0,0.0
2000-01-05 00:00:00-05:00,4662.0,4887.0,4347.0,4842.0,71997,0.0,0.0
2000-01-06 00:00:00-05:00,4860.0,4864.5,4401.0,4500.0,35703,0.0,0.0
2000-01-07 00:00:00-05:00,4599.0,4720.5,4500.0,4639.5,23367,0.0,0.0
2000-01-10 00:00:00-05:00,4914.0,4932.0,4428.0,4455.0,37433,0.0,0.0
2000-01-11 00:00:00-05:00,4428.0,4572.0,4086.0,4158.0,39000,0.0,0.0
2000-01-12 00:00:00-05:00,4122.0,4122.0,3636.0,3759.75,44456,0.0,0.0
2000-01-13 00:00:00-05:00,3996.0,4023.0,3618.0,3703.5,45589,0.0,0.0
2000-01-14 00:00:00-05:00,3901.5,4090.5,3672.0,3807.0,52478,0.0,0.0
2000-01-18 00:00:00-05:00,3910.5,4648.5,3831.75,4448.25,65069,0.0,0.0
2000-01-19 00:00:00-05:00,4486.5,4662.0,4230.0,4320.0,39283,0.0,0.0
2000-01-20 00:00:00-05:00,4536.0,4743.0,4410.0,4504.5,74056,0.0,0.0
2000-01-21 00:00:00-05:00,4810.5,5040.0,4608.0,5040.0,115456,0.0,0.0
2000-01-24 00:00:00-05:00,5103.0,5112.0,4509.0,4536.0,61131,0.0,0.0
2000-01-25 00:00:00-05:00,4531.5,4725.0,4160.25,4612.5,42939,0.0,0.0
2000-01-26 00:00:00-05:00,4617.0,4837.5,4405.5,4518.0,27458,0.0,0.0
2000-01-27 00:00:00-05:00,4558.5,4659.75,4279.5,4416.75,24200,0.0,0.0
2000-01-28 00:00:00-05:00,4450.5,4450.5,3933.0,4212.0,33336,0.0,0.0
2000-01-31 00:00:00-05:00,4140.0,4180.5,3852.0,3960.0,43483,0.0,0.0
2000-02-01 00:00:00-05:00,4059.0,4133.25,3897.0,4110.75,43528,0.0,0.0
2000-02-02 00:00:00-05:00,4122.0,4306.5,4005.0,4187.25,42772,0.0,0.0
2000-02-03 00:00:00-05:00,4320.0,4464.0,4234.5,4356.0,39964,0.0,0.0
2000-02-04 00:00:00-05:00,4707.0,4941.0,4668.75,4792.5,101769,0.0,0.0
2000-02-07 00:00:00-05:00,4684.5,5013.0,4668.75,4979.25,77539,0.0,0.0
2000-02-08 00:00:00-05:00,5042.25,5076.0,4864.5,4896.0,56800,0.0,0.0
2000-02-09 00:00:00-05:00,4923.0,5004.0,4698.0,4707.0,37375,0.0,0.0
2000-02-10 00:00:00-05:00,4729.5,4729.5,4572.0,4707.0,34094,0.0,0.0
2000-02-11 00:00:00-05:00,4716.0,4716.0,4356.0,4360.5,33900,0.0,0.0
2000-02-14 00:00:00-05:00,4367.25,4369.5,4104.0,4266.0,56592,0.0,0.0
2000-02-15 00:00:00-05:00,4180.5,4248.0,3897.0,4182.75,162647,0.0,0.0
2000-02-16 00:00:00-05:00,4160.25,4513.5,4068.0,4450.5,111375,0.0,0.0
2000-02-17 00:00:00-05:00,4554.0,4788.0,4502.25,4677.75,96097,0.0,0.0
2000-02-18 00:00:00-05:00,4677.75,4981.5,4673.25,4954.5,135244,0.0,0.0
2000-02-22 00:00:00-05:00,5044.5,5069.25,4860.0,4925.25,131158,0.0,0.0
2000-02-23 00:00:00-05:00,4952.25,5382.0,4950.0,5292.0,127933,0.0,0.0
2000-02-24 00:00:00-05:00,5373.0,5382.0,5145.75,5193.0,92353,0.0,0.0
2000-02-25 00:00:00-05:00,5310.0,5512.5,5256.0,5508.0,131986,0.0,0.0
2000-02-28 00:00:00-05:00,5546.25,5546.25,5112.0,5166.0,60736,0.0,0.0
2000-02-29 00:00:00-05:00,5211.0,5287.5,4977.0,5026.5,66553,0.0,0.0
2000-03-01 00:00:00-05:00,5024.25,5364.0,5022.0,5152.5,52486,0.0,0.0
2000-03-02 00:00:00-05:00,5220.0,5571.0,5199.75,5298.75,86281,0.0,0.0
2000-03-03 00:00:00-05:00,5397.75,5436.0,5058.0,5166.0,37453,0.0,0.0
2000-03-06 00:00:00-05:00,5159.25,5616.0,5154.75,5409.0,60003,0.0,0.0
2000-03-07 00:00:00-05:00,5490.0,5499.0,5193.0,5222.25,46228,0.0,0.0
2000-03-08 00:00:00-05:00,5269.5,5348.25,4680.0,5220.0,65450,0.0,0.0
2000-03-09 00:00:00-05:00,5508.0,6462.0,5445.0,6102.0,145447,0.0,0.0
2000-03-10 00:00:00-05:00,6126.75,7488.0,6120.0,7227.0,127425,0.0,0.0
2000-03-13 00:00:00-05:00,6759.0,7128.0,6466.5,6466.5,86686,0.0,0.0
2000-03-14 00:00:00-05:00,6804.0,7038.0,6012.0,6126.75,66475,0.0,0.0
2000-03-15 00:00:00-05:00,6300.0,6340.5,5343.75,5490.0,81639,0.0,0.0
2000-03-16 00:00:00-05:00,5764.5,6012.0,5256.0,5827.5,96611,0.0,0.0
2000-03-17 00:00:00-05:00,5976.0,6102.0,5553.0,5748.75,44106,0.0,0.0
2000-03-20 00:00:00-05:00,5868.0,5892.75,5112.0,5145.75,40664,0.0,0.0
2000-03-21 00:00:00-05:00,5148.0,5283.0,4680.0,5184.0,60336,0.0,0.0
2000-03-22 00:00:00-05:00,5310.0,5634.0,5310.0,5431.5,49328,0.0,0.0
2000-03-23 00:00:00-05:00,5559.75,5724.0,5386.5,5436.0,31142,0.0,0.0
2000-03-24 00:00:00-05:00,5510.25,5679.0,5395.5,5562.0,23883,0.0,0.0
2000-03-27 00:00:00-05:00,5640.75,6444.0,5562.5625,6165.0,56742,0.0,0.0
2000-03-28 00:00:00-05:00,5976.0,6372.0,5922.0,6185.25,46628,0.0,0.0
2000-03-29 00:00:00-05:00,6480.5625,6545.25,5962.5,6099.75,64978,0.0,0.0
2000-03-30 00:00:00-05:00,5778.0,6102.0,4927.5,5289.75,53806,0.0,0.0
2000-03-31 00:00:00-05:00,5508.5625,5899.5,4968.0,5872.5,47647,0.0,0.0
2000-04-03 00:00:00-04:00,5760.0,5782.5,4824.0,4905.0,41883,0.0,0.0
2000-04-04 00:00:00-04:00,4961.25,5001.75,3366.0,4351.5,112489,0.0,0.0
2000-04-05 00:00:00-04:00,4212.0,4500.0,3996.0,4038.75,92503,0.0,0.0
2000-04-06 00:00:00-04:00,4176.0,4590.0,4176.0,4241.25,92378,0.0,0.0
2000-04-07 00:00:00-04:00,4443.75,5094.0,4389.75,5049.0,72917,0.0,0.0
2000-04-10 00:00:00-04:00,4995.0,5175.0,4482.0,4533.75,60533,0.0,0.0
2000-04-11 00:00:00-04:00,4441.5,4536.0,3982.5,4032.0,67250,0.0,0.0
2000-04-12 00:00:00-04:00,4225.5,4315.5,3411.0,3438.0,106517,0.0,0.0
2000-04-13 00:00:00-04:00,3537.0,3678.75,2589.75,2592.0,134658,0.0,0.0
2000-04-14 00:00:00-04:00,2592.0,2610.0,1800.0,2016.0,185939,0.0,0.0
2000-04-17 00:00:00-04:00,1917.0,2902.5,1899.0,2900.25,152936,0.0,0.0
2000-04-18 00:00:00-04:00,2983.5,2997.0,2398.5,2772.0,120858,0.0,0.0
2000-04-19 00:00:00-04:00,2733.75,3159.0,2574.0,2661.75,119200,0.0,0.0
2000-04-20 00:00:00-04:00,2997.0,3024.0,2342.25,2436.75,146744,0.0,0.0
2000-04-24 00:00:00-04:00,2214.0,2315.25,1944.0,2245.5,82811,0.0,0.0
2000-04-25 00:00:00-04:00,2412.0,2493.0,2124.0,2387.25,93700,0.0,0.0
2000-04-26 00:00:00-04:00,2443.5,2551.5,2272.5,2346.75,90547,0.0,0.0
2000-04-27 00:00:00-04:00,2196.0,2655.0,2155.5,2625.75,73658,0.0,0.0
2000-04-28 00:00:00-04:00,2790.5625,3042.0,2700.0,3024.0,93722,0.0,0.0
2000-05-01 00:00:00-04:00,3132.0,3366.0,3010.5,3123.0,87419,0.0,0.0
2000-05-02 00:00:00-04:00,3060.0,3123.0,2772.0,2817.0,43489,0.0,0.0
2000-05-03 00:00:00-04:00,2783.25,2783.25,2538.0,2711.25,46856,0.0,0.0
2000-05-04 00:00:00-04:00,2686.5,2999.25,2628.0,2796.75,40839,0.0,0.0
2000-05-05 00:00:00-04:00,2783.25,2949.75,2772.0,2808.0,26483,0.0,0.0
2000-05-08 00:00:00-04:00,2846.25,3030.75,2700.0,2702.25,53097,0.0,0.0
2000-05-09 00:00:00-04:00,2790.0,2844.0,2430.0,2511.0,64344,0.0,0.0
2000-05-10 00:00:00-04:00,2475.0,2520.0,2196.0,2205.0,59950,0.0,0.0
2000-05-11 00:00:00-04:00,2337.75,2515.5,2214.0,2486.25,65506,0.0,0.0
2000-05-12 00:00:00-04:00,2610.0,2727.0,2542.5,2547.0,48231,0.0,0.0
2000-05-15 00:00:00-04:00,2614.5,2898.0,2466.0,2889.0,33461,0.0,0.0
2000-05-16 00:00:00-04:00,2947.5,3010.5,2664.0,2952.0,98333,0.0,0.0
2000-05-17 00:00:00-04:00,2773.125,3190.5,2754.0,3006.0,95594,0.0,0.0
2000-05-18 00:00:00-04:00,3183.75,3258.0,2916.0,2916.0,124006,0.0,0.0
2000-05-19 00:00:00-04:00,2839.5,2862.0,2560.5,2650.5,69022,0.0,0.0
2000-05-22 00:00:00-04:00,2619.0,2812.5,2376.0,2778.75,82947,0.0,0.0
2000-05-23 00:00:00-04:00,2668.5,2839.5,2412.0,2425.5,51258,0.0,0.0
2000-05-24 00:00:00-04:00,2398.5,2502.0,2160.0,2416.5,72664,0.0,0.0
2000-05-25 00:00:00-04:00,2511.0,2520.0,2304.0,2346.75,62669,0.0,0.0
2000-05-26 00:00:00-04:00,2328.75,2407.5,2232.0,2407.5,27567,0.0,0.0
2000-05-30 00:00:00-04:00,2506.5,2547.0,2403.0,2497.5,62833,0.0,0.0
2000-05-31 00:00:00-04:00,2463.75,2697.75,2408.0625,2517.75,82922,0.0,0.0
2000-06-01 00:00:00-04:00,2569.5,2785.5,2569.5,2760.75,71964,0.0,0.0
2000-06-02 00:00:00-04:00,2916.0,3145.5,2916.0,3134.25,86911,0.0,0.0
2000-06-05 00:00:00-04:00,3042.0,3361.5,3010.5,3213.0,79678,0.0,0.0
2000-06-06 00:00:00-04:00,3224.25,3510.0,3215.25,3341.25,90403,0.0,0.0
2000-06-07 00:00:00-04:00,3312.0,3384.0,3132.0,3316.5,41592,0.0,0.0
2000-06-08 00:00:00-04:00,3426.75,3433.5,3240.0,3384.0,31994,0.0,0.0
2000-06-09 00:00:00-04:00,3507.75,3537.0,3325.5,3332.25,27819,0.0,0.0
2000-06-12 00:00:00-04:00,3334.5,3370.5,2961.0,2997.0,51342,0.0,0.0
2000-06-13 00:00:00-04:00,2882.25,2961.0,2776.5,2848.5,78872,0.0,0.0
2000-06-14 00:00:00-04:00,2882.25,3075.75,2882.25,2999.25,77056,0.0,0.0
2000-06-15 00:00:00-04:00,3035.25,3069.0,2853.0,3037.5,36069,0.0,0.0
2000-06-16 00:00:00-04:00,3069.0,3091.5,2916.0,2970.0,22978,0.0,0.0
2000-06-19 00:00:00-04:00,2842.875,3001.5,2749.5,2880.0,50328,0.0,0.0
2000-06-20 00:00:00-04:00,2911.5,2970.0,2673.0,2702.25,61936,0.0,0.0
2000-06-21 00:00:00-04:00,2657.25,3078.0,2628.0,2817.0,83061,0.0,0.0
2000-06-22 00:00:00-04:00,3080.25,3096.0,2871.0,2880.0,49064,0.0,0.0
2000-06-23 00:00:00-04:00,2921.625,2947.5,2664.0,2686.5,46083,0.0,0.0
2000-06-26 00:00:00-04:00,2738.25,2799.0,2556.0,2664.0,49964,0.0,0.0
2000-06-27 00:00:00-04:00,2684.25,2731.5,2439.0,2448.0,111606,0.0,0.0
2000-06-28 00:00:00-04:00,2592.0,2592.0,2416.5,2466.0,89653,0.0,0.0
2000-06-29 00:00:00-04:00,2448.0,2461.5,2340.0,2376.0,47883,0.0,0.0
2000-06-30 00:00:00-04:00,2405.25,2407.5,2313.0,2344.5,71881,0.0,0.0
2000-07-03 00:00:00-04:00,2360.25,2605.5,2358.0,2574.0,38336,0.0,0.0
2000-07-05 00:00:00-04:00,2556.0,2556.0,2412.0,2434.5,58575,0.0,0.0
2000-07-06 00:00:00-04:00,2538.0,2551.5,2263.5,2286.0,126000,0.0,0.0
2000-07-07 00:00:00-04:00,2376.0,2389.5,2178.0,2245.5,120997,0.0,0.0
2000-07-10 00:00:00-04:00,2322.0,2488.5,2281.5,2452.5,106825,0.0,0.0
2000-07-11 00:00:00-04:00,2488.5,2533.5,2364.75,2380.5,133506,0.0,0.0
2000-07-12 00:00:00-04:00,2483.4375,2790.0,2434.5,2756.25,96469,0.0,0.0
2000-07-13 00:00:00-04:00,2832.75,3073.5,2695.5,3057.75,102058,0.0,0.0
2000-07-14 00:00:00-04:00,3048.75,3096.0,2763.0,2954.25,63872,0.0,0.0
2000-07-17 00:00:00-04:00,2934.0,3235.5,2817.0,3168.0,75975,0.0,0.0
2000-07-18 00:00:00-04:00,3046.5,3366.0,3046.5,3258.0,83875,0.0,0.0
2000-07-19 00:00:00-04:00,3206.25,3224.25,3001.5,3048.75,75364,0.0,0.0
2000-07-20 00:00:00-04:00,3064.5,3224.25,2997.0,3181.5,59867,0.0,0.0
2000-07-21 00:00:00-04:00,3393.0,3861.0,3388.5,3615.75,300725,0.0,0.0
2000-07-24 00:00:00-04:00,3591.0,3757.5,3528.0,3593.25,100919,0.0,0.0
2000-07-25 00:00:00-04:00,3627.0,3681.0,3168.0,3294.0,94422,0.0,0.0
2000-07-26 00:00:00-04:00,3186.0,3397.5,3181.5,3231.0,65908,0.0,0.0
2000-07-27 00:00:00-04:00,3093.75,3093.75,2691.0,2731.5,91053,0.0,0.0
2000-07-28 00:00:00-04:00,2790.0,2835.0,2529.0,2727.0,51878,0.0,0.0
2000-07-31 00:00:00-04:00,2774.25,2875.5,2578.5,2875.5,52053,0.0,0.0
2000-08-01 00:00:00-04:00,2913.75,2974.5,2718.0,2880.0,45414,0.0,0.0
2000-08-02 00:00:00-04:00,2844.0,3024.0,2790.0,2925.0,63608,0.0,0.0
2000-08-03 00:00:00-04:00,2704.5,2882.25,2700.0,2871.0,36539,0.0,0.0
